iter	MultiClass
137	0.007194298925
138	0.00714672486
139	0.007124868325
140	0.007102686814
141	0.007077126246
142	0.007052112197
143	0.007028647175
144	0.006998589563
145	0.00697460789
146	0.006942480781
147	0.00682291821
148	0.006782013998
149	0.006749513091
150	0.006735290474
151	0.006722445586
152	0.006657019549
153	0.006609963755
154	0.006582552291
155	0.006492382198
156	0.006461070471
157	0.006420409669
158	0.006400997152
159	0.006357508127
160	0.006344116848
161	0.006319180797
162	0.006269872108
163	0.00623738224
164	0.006217518426
165	0.006183840144
166	0.006151927672
167	0.006133409797
168	0.006116068561
169	0.006094759562
170	0.006051276199
171	0.006041906224
172	0.005977399014
173	0.005955998994
174	0.005931258396
175	0.005911452413
176	0.005845564383
177	0.0058268585
178	0.005754255461
179	0.00573693416
180	0.005684947282
181	0.005665066336
182	0.005649570378
183	0.005631124119
184	0.00560064424
185	0.005577476567
186	0.005517913509
187	0.005506389212
188	0.005473406845
189	0.005459522308
190	0.005419168637
191	0.005386901216
192	0.005372151911
193	0.005357408332
194	0.005323979273
195	0.005306246148
196	0.005298859096
197	0.005259949575
198	0.005229686577
199	0.005178062252
200	0.005147507134
201	0.00512629899
202	0.005110838135
203	0.005091023501
204	0.005073212166
205	0.005045215163
206	0.005029697021
207	0.005011654686
208	0.004989017838
209	0.004931618621
210	0.004920719632
211	0.004893362587
212	0.004879276256
213	0.004863369607
214	0.004850505059
215	0.004823526676
216	0.00480373364
217	0.004796291275
218	0.004784451694
219	0.004776644866
220	0.004764208992
221	0.004750484944
222	0.004729703599
223	0.004696208169
224	0.00466518841
225	0.004651225718
226	0.004642416183
227	0.004630444526
228	0.004628589064
229	0.004613798145
230	0.004606429252
231	0.004591741382
232	0.004586179976
233	0.004576506324
234	0.004560344603
235	0.004546004399
236	0.004518674062
237	0.004478223625
238	0.004465672471
239	0.004457096106
240	0.004448110349
241	0.004433395571
242	0.004426342895
243	0.004417978258
244	0.004405626312
245	0.004389961544
246	0.004384334216
247	0.004380557264
248	0.004341206974
249	0.004320745273
250	0.00429767693
251	0.00427257281
252	0.00424326828
253	0.00422825051
254	0.004220274311
255	0.004204333676
256	0.004199822047
257	0.004188629582
258	0.00417750408
259	0.004166532009
260	0.004140740784
261	0.004120277108
262	0.004103543086
263	0.004067006473
264	0.004058520794
265	0.004042128073
266	0.004028883491
267	0.004023191491
268	0.004012444442
269	0.00400280134
270	0.003998957197
271	0.003981426936
272	0.003976824273
273	0.003967080169
274	0.00395613438
275	0.003950344104
276	0.003946234859
277	0.003936825879
278	0.003930029219
279	0.003923295043
280	0.003909276987
281	0.003898893419
282	0.003888761286
283	0.003876226013
284	0.003858605499
285	0.003845285978
286	0.003830632087
287	0.003820536943
288	0.003803715691
289	0.00379226933
290	0.003785370635
291	0.003772372174
292	0.003755411179
293	0.003749525768
294	0.003735483314
295	0.00371841151
296	0.003707228914
297	0.003699249692
298	0.003691399858
299	0.003688155577
300	0.003682096522
301	0.003674214491
302	0.003663561456
303	0.003654629294
304	0.003647393405
305	0.003635826016
306	0.003627488477
307	0.003618516126
308	0.003609615013
309	0.003605578855
310	0.003598779604
311	0.003589863497
312	0.003586757814
313	0.003580373784
314	0.003574530087
315	0.003561029308
316	0.003555540819
317	0.003546174755
318	0.003526932008
319	0.00350460196
320	0.003493548853
321	0.003483258255
322	0.003478622116
323	0.003472407611
324	0.003457394977
325	0.003435052375
326	0.003410541759
327	0.003402271243
328	0.003388972412
329	0.003358523832
330	0.003353096424
331	0.003348318771
332	0.00333886964
333	0.003331017435
334	0.003323723887
335	0.003319741013
336	0.003313405662
337	0.00330401962
338	0.003291067449
339	0.003273612978
340	0.003269282742
341	0.00326167797
342	0.0032471315
343	0.003235916514
344	0.003228131474
345	0.003220509622
346	0.003214812485
347	0.003207221461
348	0.003201334516
349	0.003185387776
350	0.003180163116
351	0.003176502917
352	0.00315776985
353	0.003147818208
354	0.00314212101
355	0.00313065565
356	0.003117410251
357	0.003109260178
358	0.003101322879
359	0.003084798425
360	0.003080020181
361	0.003064797662
362	0.00305280755
363	0.003045658364
364	0.003037365568
365	0.00302777689
366	0.003018371992
367	0.002994829088
368	0.002985927683
369	0.00297960292
370	0.002972023528
371	0.002964594138
372	0.00296222563
373	0.002959135441
374	0.00294284649
375	0.002934758331
376	0.002926891833
377	0.002921723904
378	0.002912052561
379	0.002906368347
380	0.002874092666
381	0.002864736589
382	0.002859780489
383	0.002855974819
384	0.002846333383
385	0.002838307245
386	0.002833567431
387	0.002828427257
388	0.002824732271
389	0.002817524178
390	0.002810277205
391	0.002804852183
392	0.002802228988
393	0.00279879469
394	0.002788815585
395	0.002775384749
396	0.002771109069
397	0.002764352776
398	0.002761481549
399	0.002752019169
400	0.002734218103
401	0.002714515861
402	0.002708044579
403	0.002702767553
404	0.002696203541
405	0.002686775731
406	0.00268019891
407	0.002671745182
408	0.002661856789
409	0.002648181436
410	0.002643447758
411	0.002628193615
412	0.002623011762
413	0.002616569515
414	0.002610761783
415	0.002604773348
416	0.002602296948
417	0.002599981756
418	0.002593365334
419	0.002582988048
420	0.002575156981
421	0.00256577526
422	0.002552838704
423	0.002550852127
424	0.002548272586
425	0.002544481449
426	0.002530283962
427	0.002528877802
428	0.002519705337
429	0.00251533971
430	0.002507302783
431	0.002501841008
432	0.002483743242
433	0.002467324742
434	0.002454429514
435	0.00245100704
436	0.002446034135
437	0.002432279839
438	0.00243039644
439	0.002428553997
440	0.002427069086
441	0.00241763382
442	0.002414451349
443	0.002409265025
444	0.002401839323
445	0.002398706143
446	0.002395501602
447	0.002382448176
448	0.002380910252
449	0.002372061243
450	0.002367762926
451	0.002364977229
452	0.00236080677
453	0.002355028677
454	0.00234824349
455	0.002340758594
456	0.002330216587
457	0.002326116808
458	0.002322073272
459	0.00231768176
460	0.002308939133
461	0.002305540882
462	0.002299292979
463	0.002293194396
464	0.002282313191
465	0.002276840093
466	0.002274611955
467	0.002271848402
468	0.002265610548
469	0.002262145515
470	0.002258049386
471	0.002247173535
472	0.002242350745
473	0.002239286157
474	0.002235055411
475	0.002229041134
476	0.002220205017
477	0.002211681537
478	0.002204965373
479	0.00220155115
480	0.002197557116
481	0.002193377844
482	0.002187084385
483	0.002180972921
484	0.002176742516
485	0.002174683607
486	0.002172561763
487	0.002170626512
488	0.002160435904
489	0.002156474953
490	0.002151147643
491	0.002146581358
492	0.002142472755
493	0.002134910324
494	0.002124408405
495	0.002122558608
496	0.002120379715
497	0.002113340376
498	0.002111060753
499	0.002109411385
500	0.002105202545
501	0.00210127975
502	0.002098827885
503	0.002096732536
504	0.002085461889
505	0.002079887053
506	0.002077814081
507	0.002069470391
508	0.002058509449
509	0.002054529596
510	0.002052656159
511	0.002046366772
512	0.002044886181
513	0.002041363271
514	0.002039055199
515	0.002032283487
516	0.002029404568
517	0.002025852842
518	0.002017254767
519	0.00201011283
520	0.002008317745
521	0.00200266971
522	0.002000456321
523	0.001997458627
524	0.001993591749
525	0.001990738869
526	0.001988185007
527	0.001982323026
528	0.001978686236
529	0.001973363524
530	0.00196990282
531	0.001966248851
532	0.001964120832
533	0.001961522362
534	0.001959074279
535	0.001956151456
536	0.001952333235
537	0.001951141022
538	0.001943091169
539	0.001939129856
540	0.001935967131
541	0.001933886064
542	0.001925778788
543	0.00191580462
544	0.001912601822
545	0.001908164265
546	0.001903248382
547	0.001901771886
548	0.001899712111
549	0.00189503496
550	0.001892805241
551	0.001890289133
552	0.001886697138
553	0.001882727599
554	0.001880496946
555	0.001872982938
556	0.001869622616
557	0.001865743787
558	0.001861845107
559	0.001855974652
560	0.001853795214
561	0.001849248731
562	0.001844907732
563	0.001840141262
564	0.001834003306
565	0.001831065561
566	0.001827070506
567	0.001824591759
568	0.001822281731
569	0.001817306564
570	0.001813488196
571	0.001810054445
572	0.001808612393
573	0.001803934174
574	0.001799606092
575	0.001797772872
576	0.001791135011
577	0.001789310806
578	0.001784847964
579	0.001783851999
580	0.001778993918
581	0.001775738295
582	0.001767635534
583	0.00176405769
584	0.001757620397
585	0.001753557197
586	0.001750320341
587	0.001746919507
588	0.001740930576
589	0.001739776815
590	0.001736831651
591	0.001735159407
592	0.001732893022
593	0.00172828069
594	0.001725572182
595	0.001722920637
596	0.001720244131
597	0.001718307816
598	0.001711494798
599	0.001709726138
600	0.001707646745
601	0.001703049527
602	0.001699050099
603	0.001696250264
604	0.001692070739
605	0.001689011482
606	0.001686488378
607	0.001684455677
608	0.001681003976
609	0.001679040707
610	0.001675724818
611	0.001671035906
612	0.001669368467
613	0.00166731863
614	0.001664833159
615	0.001661201277
616	0.001658399006
617	0.001656472512
618	0.001654146082
619	0.001653401811
620	0.001650757421
621	0.001649609317
622	0.001642945907
623	0.001639406766
624	0.001638318199
625	0.001636743568
626	0.001631229391
627	0.001630337812
628	0.001626252119
629	0.001621219136
630	0.001619439735
631	0.00161526015
632	0.001611379312
633	0.001610005064
634	0.001607418739
635	0.001605405523
636	0.001601464902
637	0.001600460961
638	0.001595764474
639	0.001591192937
640	0.001589213063
641	0.001587134967
642	0.001585001069
643	0.001581172147
644	0.001577166681
645	0.001575844189
646	0.001574014013
647	0.001570256308
648	0.001567250516
649	0.001564023564
650	0.001561385952
651	0.001559622023
652	0.001555309441
653	0.001553484868
654	0.001551405591
655	0.001549917906
656	0.00154786157
657	0.001545764814
658	0.001541567435
659	0.001538368996
660	0.001537458431
661	0.001534521126
662	0.001532827244
663	0.001530422737
664	0.001527454239
665	0.001523896517
666	0.001522323117
667	0.001518882852
668	0.001516804193
669	0.001515935239
670	0.001514083164
671	0.001512130919
672	0.001510195893
673	0.001508941849
674	0.001505295117
675	0.001502763366
676	0.001498210341
677	0.001495113849
678	0.001493228485
679	0.001490367532
680	0.001486960753
681	0.001479794829
682	0.001478887303
683	0.001477377218
684	0.001476399036
685	0.001473361083
686	0.001470025447
687	0.001468601456
688	0.001466620908
689	0.001463554188
690	0.001462130404
691	0.001460724221
692	0.001454987117
693	0.001451649747
694	0.001450981803
695	0.001449214097
696	0.001447712871
697	0.00144634178
698	0.001443256232
699	0.001441425203
700	0.001438183019
701	0.0014369915
702	0.001435493187
703	0.00143327325
704	0.001428253096
705	0.0014266372
706	0.001425827455
707	0.001420397705
708	0.00141906722
709	0.001417376219
710	0.001413307231
711	0.001410911359
712	0.001408072959
713	0.001407162387
714	0.001405403173
715	0.0014029452
716	0.001401054918
717	0.001399826124
718	0.001396309445
719	0.001394268448
720	0.001389973558
721	0.001388208149
722	0.001387136783
723	0.001386064976
724	0.001384173912
725	0.001380636352
726	0.001378739205
727	0.001377716607
728	0.001376578733
729	0.001372343401
730	0.001371606912
731	0.001370737576
732	0.001364875097
733	0.001362100686
734	0.0013600662
735	0.001358064884
736	0.001352320046
737	0.00135011178
738	0.001346903429
739	0.001345369707
740	0.00134446164
741	0.001343073787
742	0.001340795376
743	0.001340115933
744	0.00133799548
745	0.001336817646
746	0.001335272754
747	0.001334371648
748	0.001329103558
749	0.001326975577
750	0.001324006149
751	0.001322140657
752	0.001320953865
753	0.001319948769
754	0.001317421585
755	0.001315236567
756	0.001313952691
757	0.001312114408
758	0.00131037833
759	0.00130686735
760	0.001305102709
761	0.001303015942
762	0.001301126627
763	0.001300505149
764	0.001298235552
765	0.001296981747
766	0.001294953972
767	0.001293348372
768	0.001292299382
769	0.001290924537
770	0.001288964755
771	0.001287572265
772	0.001285662951
773	0.001284574453
774	0.001279726185
775	0.001278953641
776	0.001276050983
777	0.00127319495
778	0.001271265133
779	0.001269083773
780	0.001268569094
781	0.001267367233
782	0.001265523553
783	0.001262102207
784	0.001260339185
785	0.001258506111
786	0.001257308143
787	0.001256496768
788	0.001255726361
789	0.001254484474
790	0.001253109006
791	0.001251089456
792	0.001249856919
793	0.001248839195
794	0.001247694071
795	0.001246783991
796	0.001244828183
797	0.001243519885
798	0.001242299126
799	0.001239500092
800	0.001237573006
801	0.001236517205
802	0.001234351597
803	0.001232274038
804	0.001231132376
805	0.001230437738
806	0.001228969741
807	0.001227868487
808	0.001226315699
809	0.001225832407
810	0.001223509255
811	0.001221884574
812	0.001218532284
813	0.001217379987
814	0.00121617842
815	0.00121550689
816	0.001214538604
817	0.001211563422
818	0.001209026176
819	0.001207191697
820	0.001205751474
821	0.001203831555
822	0.001201892927
823	0.001199750543
824	0.001198225165
825	0.001197348643
826	0.001196488224
827	0.001194447644
828	0.001192994095
829	0.001191450447
830	0.001190428761
831	0.001188302703
832	0.001187752721
833	0.001186406023
834	0.001181037893
835	0.00117939637
836	0.001178015225
837	0.001176438511
838	0.00117477763
839	0.001171068566
840	0.001168043613
841	0.001165742183
842	0.001162545362
843	0.001160820459
844	0.001159840853
845	0.00115709193
846	0.001156560679
847	0.001152909655
848	0.001151474018
849	0.001148583392
850	0.001147496826
851	0.001145232137
852	0.001144347083
853	0.001141125437
854	0.001139197718
855	0.001138651993
856	0.001136938607
857	0.001133325953
858	0.0011325633
859	0.001129767134
860	0.001129010628
861	0.001126695928
862	0.001125581967
863	0.001123926871
864	0.001122334759
865	0.001119562243
866	0.001117867318
867	0.001116863205
868	0.001115330168
869	0.001112677753
870	0.001110799234
871	0.001108834071
872	0.00110618134
873	0.001104855191
874	0.001103859073
875	0.001102879362
876	0.001101143414
877	0.001099733876
878	0.001098395163
879	0.00109610585
880	0.001095543347
881	0.001093499531
882	0.001092509554
883	0.001091001121
884	0.001089374442
885	0.001087773873
886	0.00108576989
887	0.001085071328
888	0.001083489629
889	0.001081666169
890	0.001080992434
891	0.00108032165
892	0.001079769225
893	0.001078596696
894	0.001076534079
895	0.001071730204
896	0.001070185835
897	0.001064903661
898	0.001063471067
899	0.001062167062
900	0.001059720478
901	0.001058794669
902	0.001057390259
903	0.001055588101
904	0.001054958378
905	0.001054130688
906	0.001052508716
907	0.0010522324
908	0.001050380453
909	0.001049581801
910	0.001048509287
911	0.001045879225
912	0.001043093789
913	0.001042011158
914	0.001041278712
915	0.001040353977
916	0.001038664338
917	0.001037838933
918	0.001036146191
919	0.001034772901
920	0.001033179558
921	0.001031314685
922	0.00102994397
923	0.001028183216
924	0.001027052673
925	0.001024437358
926	0.001023349762
927	0.001022031257
928	0.00102086062
929	0.001019311985
930	0.001018111691
931	0.001016461613
932	0.001016041651
933	0.001014443753
934	0.001011924485
935	0.001011236932
936	0.001010813172
937	0.001009966465
938	0.001008644267
939	0.001007303438
940	0.001005824139
941	0.001004648965
942	0.001002195067
943	0.001000237411
944	0.0009983904083
945	0.0009960120413
946	0.0009950866409
947	0.0009939017942
948	0.000993172147
949	0.0009913560998
950	0.0009901700338
951	0.0009888728687
952	0.0009883110776
953	0.000987617802
954	0.0009867493514
955	0.0009858546679
956	0.0009853855341
957	0.0009839764265
958	0.0009831673342
959	0.0009819180925
960	0.0009811402434
961	0.0009798516177
962	0.0009725292993
963	0.000969579674
964	0.0009689871818
965	0.0009686635646
966	0.0009673395434
967	0.000965576482
968	0.0009649450952
969	0.0009640792656
970	0.0009630988697
971	0.0009616775833
972	0.0009608990814
973	0.0009598432261
974	0.0009589460866
975	0.0009572391863
976	0.0009564885912
977	0.0009548341774
978	0.0009540254895
979	0.0009536650495
980	0.0009530890157
981	0.0009524697121
982	0.0009477163408
983	0.0009468630863
984	0.0009458463555
985	0.0009453668859
986	0.0009432829351
987	0.0009422783755
988	0.0009415610257
989	0.0009400923914
990	0.0009376575173
991	0.0009374266538
992	0.0009362594202
993	0.0009355576486
994	0.0009352462904
995	0.0009347372005
996	0.0009313792745
997	0.0009293123044
998	0.0009283796058
999	0.0009272609286
